ZIP,BLDGNO1,STREET1,STSUFX1,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,full_address
10453,86,W 179TH,ST,60,BRONX,MULTIPLE,DWELLING,A,3216,60,86 W 179TH ST
10453,150,W 179TH,ST,60,BRONX,MULTIPLE,DWELLING,A,3221,26,150 W 179TH ST
10453,55,TO 59 W 180TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3206,66,55 TO 59 W 180TH ST
10453,56,TO 58 W 180TH,ST,60,BRONX,MULTIPLE,DWELLING,A,3206,22,56 TO 58 W 180TH ST
10453,27,TO 29 W 181ST,ST,60,BRONX,MULTIPLE,DWELLING,A,3195,104,27 TO 29 W 181ST ST
10453,30,W 181ST,ST,60,BRONX,MULTIPLE,DWELLING,A,3194,31,30 W 181ST ST
10453,1,W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3196,38,1 W 182ND ST
10453,10,W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3195,61,10 W 182ND ST
10453,17,W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3196,23,17 W 182ND ST
10453,38,W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3195,16,38 W 182ND ST
10453,50,W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3207,56,50 W 182ND ST
10453,71,W 182ND,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,3208,28,71 W 182ND ST
10453,79,TO 81 W 182ND,ST,60,BRONX,MULTIPLE,DWELLING,A,3208,1,79 TO 81 W 182ND ST
10453,55,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,B,3209,16,55 W 183RD ST
10453,86,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3217,31,86 W 183RD ST
10453,95,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3218,1,95 W 183RD ST
10453,98,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3217,27,98 W 183RD ST
10453,102,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3224,32,102 W 183RD ST
10453,103,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3225,1,103 W 183RD ST
10453,111,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3225,7,111 W 183RD ST
10453,114,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3224,20,114 W 183RD ST
10453,120,TO 124 W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3223,34,120 TO 124 W 183RD ST
10453,123,TO 127 W 183RD,ST,MULTIPLE,DWELLING,A,ARTICLE,11,3225,48,123 TO 127 W 183RD ST
10453,130,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3223,30,130 W 183RD ST
10453,135,W 183RD,ST,60,BRONX,MULTIPLE,DWELLING,A,3225,52,135 W 183RD ST
10453,150,TO 158 W BURNSIDE,AVE,60,BRONX,MULTIPLE,DWELLING,A,2879,192,150 TO 158 W BURNSIDE AVE
10453,190,W BURNSIDE,AVE,60,BRONX,MULTIPLE,DWELLING,A,2879,170,190 W BURNSIDE AVE
10453,25,TO 29 W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2869,167,25 TO 29 W TREMONT AVE
10453,31,TO 43 W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2869,171,31 TO 43 W TREMONT AVE
10453,33,TO 73 W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2869,40,33 TO 73 W TREMONT AVE
10453,45,TO 67 W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2869,34,45 TO 67 W TREMONT AVE
10453,74,TO 76 W TREMONT,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2862,6,74 TO 76 W TREMONT AVE
10453,89,TO 101 W TREMONT,AVE,A,ROOMING,HOUSE,421-A,(1-15),2869,47,89 TO 101 W TREMONT AVE
10453,92,W TREMONT,AVE,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,2867,125,92 W TREMONT AVE
10453,125,W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2869,58,125 W TREMONT AVE
10453,181,W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2879,50,181 W TREMONT AVE
10453,226,W TREMONT,AVE,60,BRONX,MULTIPLE,DWELLING,A,2877,516,226 W TREMONT AVE
10453,264,W TREMONT,AVE,DWELLING,A,GARDEN,COMPLEX,J-51,2881,15,264 W TREMONT AVE
10453,1715,TO 1717 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2849,76,1715 TO 1717 WALTON AVE
10453,1727,TO 1729 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2849,70,1727 TO 1729 WALTON AVE
10453,1752,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2826,2,1752 WALTON AVE
10453,1762,TO 1764 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2826,6,1762 TO 1764 WALTON AVE
10453,1775,TO 1785 WALTON,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2850,60,1775 TO 1785 WALTON AVE
10453,1780,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2826,15,1780 WALTON AVE
10453,1791,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2850,52,1791 WALTON AVE
10453,1851,TO 1859 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2851,29,1851 TO 1859 WALTON AVE
10453,1881,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2852,27,1881 WALTON AVE
10453,1890,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2827,36,1890 WALTON AVE
10453,1895,WALTON,AVE,A,ARTICLES,14,&,15,2852,21,1895 WALTON AVE
10453,1926,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,B,2828,11,1926 WALTON AVE
10453,1970,TO 1972 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2829,1,1970 TO 1972 WALTON AVE
10453,1975,WALTON,AVE,A,ARTICLES,14,&,15,2854,21,1975 WALTON AVE
10453,1979,WALTON,AVE,A,ARTICLES,14,&,15,2854,18,1979 WALTON AVE
10453,1982,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2829,6,1982 WALTON AVE
10453,2003,TO 2005 WALTON,AVE,A,ARTICLES,14,&,15,2854,64,2003 TO 2005 WALTON AVE
10453,2010,WALTON,AVE,MULTIPLE,DWELLING,A,421-A,(16),2828,34,2010 WALTON AVE
10453,2020,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2829,35,2020 WALTON AVE
10453,2025,WALTON,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2854,56,2025 WALTON AVE
10453,2026,WALTON,AVE,MULTIPLE,DWELLING,A,421-A,(16),2829,40,2026 WALTON AVE
10453,2030,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,2829,42,2030 WALTON AVE
10453,2065,WALTON,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3179,60,2065 WALTON AVE
10453,2075,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3179,52,2075 WALTON AVE
10453,2085,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3179,47,2085 WALTON AVE
10453,2105,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3179,41,2105 WALTON AVE
10453,2160,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3180,9,2160 WALTON AVE
10453,2170,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3181,1,2170 WALTON AVE
10453,2195,WALTON,AVE,BRONX,MULTIPLE,DWELLING,A,J-51,3186,32,2195 WALTON AVE
10453,2196,WALTON,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),3181,14,2196 WALTON AVE
10453,2200,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3181,15,2200 WALTON AVE
10453,2201,WALTON,AVE,BRONX,MULTIPLE,DWELLING,A,J-51,3186,30,2201 WALTON AVE
10453,2205,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3186,27,2205 WALTON AVE
10453,2240,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3182,4,2240 WALTON AVE
10453,2247,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3186,76,2247 WALTON AVE
10453,2256,WALTON,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3182,8,2256 WALTON AVE
10453,2260,WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3182,16,2260 WALTON AVE
10453,2262,TO 2270 WALTON,AVE,60,BRONX,MULTIPLE,DWELLING,A,3182,19,2262 TO 2270 WALTON AVE
10454,2490,3RD,AVE,A,GARDEN,COMPLEX,421-A,(16),2318,7501,2490 3RD AVE
10454,2550,TO 2562 3RD,AVE,60,BRONX,MULTIPLE,DWELLING,A,2314,1,2550 TO 2562 3RD AVE
10454,129,ALEXANDER,AVE,BRONX,MULTIPLE,DWELLING,A,J-51,2309,29,129 ALEXANDER AVE
10454,131,TO 133 ALEXANDER,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2309,27,131 TO 133 ALEXANDER AVE
10454,134,ALEXANDER,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2296,5,134 ALEXANDER AVE
10454,135,ALEXANDER,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2309,26,135 ALEXANDER AVE
10454,136,ALEXANDER,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2296,6,136 ALEXANDER AVE
10454,137,ALEXANDER,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2309,25,137 ALEXANDER AVE
10454,139,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2309,24,139 ALEXANDER AVE
10454,141,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2309,23,141 ALEXANDER AVE
10454,262,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2301,53,262 ALEXANDER AVE
10454,268,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2301,1,268 ALEXANDER AVE
10454,270,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2301,2,270 ALEXANDER AVE
10454,309,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2315,16,309 ALEXANDER AVE
10454,311,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2315,15,311 ALEXANDER AVE
10454,313,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2315,14,313 ALEXANDER AVE
10454,333,ALEXANDER,AVE,60,BRONX,MULTIPLE,DWELLING,A,2315,41,333 ALEXANDER AVE
10454,327,BEEKMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2555,23,327 BEEKMAN AVE
10454,328,TO 340 BEEKMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2554,10,328 TO 340 BEEKMAN AVE
10454,346,TO 348 BEEKMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2554,18,346 TO 348 BEEKMAN AVE
10454,350,TO 356 BEEKMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2554,18,350 TO 356 BEEKMAN AVE
10454,351,TO 353 BEEKMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2555,45,351 TO 353 BEEKMAN AVE
10454,230,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2265,25,230 BROOK AVE
10454,231,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2265,6,231 BROOK AVE
10454,235,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2283,53,235 BROOK AVE
10454,250,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2266,1,250 BROOK AVE
10454,260,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2266,5,260 BROOK AVE
10454,281,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2284,62,281 BROOK AVE
10454,283,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2284,62,283 BROOK AVE
10454,285,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,A,2284,62,285 BROOK AVE
10454,342,BROOK,AVE,MULTIPLE,DWELLING,A,ROOMING,HOUSE,2268,5,342 BROOK AVE
10454,344,BROOK,AVE,MULTIPLE,DWELLING,A,ROOMING,HOUSE,2268,6,344 BROOK AVE
10454,346,BROOK,AVE,60,BRONX,MULTIPLE,DWELLING,B,2268,7,346 BROOK AVE
10454,133,BROWN,PL,A,GARDEN,COMPLEX,421-A,(16),2278,53,133 BROWN PL
10454,190,BROWN,PL,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,2264,1,190 BROWN PL
10454,194,TO 196 BROWN,PL,60,BRONX,MULTIPLE,DWELLING,A,2264,3,194 TO 196 BROWN PL
10454,229,TO 231 BROWN,PL,60,BRONX,MULTIPLE,DWELLING,A,2282,43,229 TO 231 BROWN PL
10454,21,TO 29 BRUCKNER,BLVD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2309,12,21 TO 29 BRUCKNER BLVD
10454,55,BRUCKNER,BLVD,MULTIPLE,DWELLING,A,421-A,(1-15),2296,49,55 BRUCKNER BLVD
10454,63,BRUCKNER,BLVD,BRONX,MULTIPLE,DWELLING,A,J-51,2296,45,63 BRUCKNER BLVD
10454,70,BRUCKNER,BLVD,60,BRONX,MULTIPLE,DWELLING,A,2295,67,70 BRUCKNER BLVD
10454,80,BRUCKNER,BLVD,60,BRONX,MULTIPLE,DWELLING,A,2295,71,80 BRUCKNER BLVD
10454,101,BRUCKNER,BLVD,A,GARDEN,COMPLEX,421-A,(16),2278,70,101 BRUCKNER BLVD
10454,109,BRUCKNER,BLVD,A,GARDEN,COMPLEX,421-A,(16),2278,59,109 BRUCKNER BLVD
10454,147,BRUCKNER,BLVD,60,BRONX,MULTIPLE,DWELLING,A,2261,45,147 BRUCKNER BLVD
10454,148,BRUCKNER,BLVD,60,BRONX,MULTIPLE,DWELLING,A,2260,18,148 BRUCKNER BLVD
10454,223,TO 227 CYPRESS,AVE,60,BRONX,MULTIPLE,DWELLING,A,2550,44,223 TO 227 CYPRESS AVE
10454,232,CYPRESS,AVE,60,BRONX,MULTIPLE,DWELLING,A,2566,1,232 CYPRESS AVE
10454,235,CYPRESS,AVE,60,BRONX,MULTIPLE,DWELLING,A,2550,38,235 CYPRESS AVE
10454,283,TO 285 CYPRESS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2552,40,283 TO 285 CYPRESS AVE
10454,333,CYPRESS,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2554,54,333 CYPRESS AVE
10454,345,TO 347 CYPRESS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2554,49,345 TO 347 CYPRESS AVE
10454,353,TO 355 CYPRESS,AVE,60,BRONX,MULTIPLE,DWELLING,A,2554,44,353 TO 355 CYPRESS AVE
10454,354,CYPRESS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2571,14,354 CYPRESS AVE
10454,370,CYPRESS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2571,14,370 CYPRESS AVE
10454,329,E 132ND,ST,60,BRONX,MULTIPLE,DWELLING,A,2295,40,329 E 132ND ST
10454,331,E 132ND,ST,60,BRONX,MULTIPLE,DWELLING,A,2295,73,331 E 132ND ST
10454,747,E 133RD,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2562,67,747 E 133RD ST
10454,749,E 133RD,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2562,66,749 E 133RD ST
10454,751,E 133RD,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2562,65,751 E 133RD ST
10454,304,E 134TH,ST,A,GARDEN,COMPLEX,421-A,(16),2309,20,304 E 134TH ST
10454,308,E 134TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2309,22,308 E 134TH ST
10454,350,E 134TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2296,12,350 E 134TH ST
10454,444,E 134TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2278,30,444 E 134TH ST
10454,700,E 134TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2562,23,700 E 134TH ST
10454,417,E 135TH,ST,A,GARDEN,COMPLEX,421-A,(16),2280,72,417 E 135TH ST
10454,437,E 135TH,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,2280,62,437 E 135TH ST
10454,401,E 136TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2281,1,401 E 136TH ST
10454,402,E 136TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2280,10,402 E 136TH ST
10454,431,E 136TH,ST,DWELLING,A,J-51,421-A,(1-15),2281,60,431 E 136TH ST
10454,435,E 136TH,ST,DWELLING,A,J-51,421-A,(1-15),2281,10,435 E 136TH ST
10454,441,E 136TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2281,10,441 E 136TH ST
10454,445,E 136TH,ST,DWELLING,A,J-51,421-A,(1-15),2281,10,445 E 136TH ST
10454,672,TO 674 E 136TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2564,5,672 TO 674 E 136TH ST
10454,743,E 136TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2565,66,743 E 136TH ST
10454,401,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2282,1,401 E 137TH ST
10454,462,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2281,35,462 E 137TH ST
10454,543,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,50,543 E 137TH ST
10454,570,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2548,2,570 E 137TH ST
10454,575,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2550,1,575 E 137TH ST
10454,581,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2550,75,581 E 137TH ST
10454,585,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2550,73,585 E 137TH ST
10454,673,E 137TH,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,2566,39,673 E 137TH ST
10454,699,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2566,26,699 E 137TH ST
10454,703,E 137TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2566,25,703 E 137TH ST
10454,285,E 138TH,ST,A,ARTICLES,14,&,15,2314,10,285 E 138TH ST
10454,295,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2314,15,295 E 138TH ST
10454,339,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,50,339 E 138TH ST
10454,341,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,49,341 E 138TH ST
10454,343,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,47,343 E 138TH ST
10454,347,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2301,46,347 E 138TH ST
10454,349,E 138TH,ST,DWELLING,A,GARDEN,COMPLEX,J-51,2301,45,349 E 138TH ST
10454,351,E 138TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2301,44,351 E 138TH ST
10454,357,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,42,357 E 138TH ST
10454,359,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,41,359 E 138TH ST
10454,361,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,40,361 E 138TH ST
10454,387,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,31,387 E 138TH ST
10454,389,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,29,389 E 138TH ST
10454,416,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2282,12,416 E 138TH ST
10454,422,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2282,15,422 E 138TH ST
10454,454,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2282,27,454 E 138TH ST
10454,492,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,2,492 E 138TH ST
10454,494,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,3,494 E 138TH ST
10454,496,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,4,496 E 138TH ST
10454,497,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2283,61,497 E 138TH ST
10454,499,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2283,53,499 E 138TH ST
10454,502,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,6,502 E 138TH ST
10454,513,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,2,513 E 138TH ST
10454,514,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,27,514 E 138TH ST
10454,518,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,29,518 E 138TH ST
10454,522,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,31,522 E 138TH ST
10454,523,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,41,523 E 138TH ST
10454,525,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,40,525 E 138TH ST
10454,526,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,33,526 E 138TH ST
10454,527,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,39,527 E 138TH ST
10454,529,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,37,529 E 138TH ST
10454,530,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,35,530 E 138TH ST
10454,534,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,37,534 E 138TH ST
10454,536,E 138TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2265,39,536 E 138TH ST
10454,537,TO 547 E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,28,537 TO 547 E 138TH ST
10454,540,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,41,540 E 138TH ST
10454,542,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,42,542 E 138TH ST
10454,546,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2265,43,546 E 138TH ST
10454,572,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2550,8,572 E 138TH ST
10454,574,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2550,10,574 E 138TH ST
10454,582,E 138TH,ST,MULTIPLE,DWELLING,A,421-A,(16),2550,14,582 E 138TH ST
10454,590,E 138TH,ST,BRONX,MULTIPLE,DWELLING,A,J-51,2550,17,590 E 138TH ST
10454,597,E 138TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2551,65,597 E 138TH ST
10454,605,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,64,605 E 138TH ST
10454,609,TO 613 E 138TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2551,62,609 TO 613 E 138TH ST
10454,615,E 138TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2551,7501,615 E 138TH ST
10454,622,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2550,30,622 E 138TH ST
10454,637,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,40,637 E 138TH ST
10454,647,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,45,647 E 138TH ST
10454,674,E 138TH,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,2566,3,674 E 138TH ST
10454,678,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2566,5,678 E 138TH ST
10454,690,E 138TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2566,10,690 E 138TH ST
10454,710,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2566,18,710 E 138TH ST
10454,759,E 138TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2590,102,759 E 138TH ST
10454,302,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2314,20,302 E 139TH ST
10454,306,TO 308 E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2314,22,306 TO 308 E 139TH ST
10454,330,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2301,4,330 E 139TH ST
10454,338,E 139TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2301,5,338 E 139TH ST
10454,340,E 139TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2301,6,340 E 139TH ST
10454,352,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,11,352 E 139TH ST
10454,378,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,21,378 E 139TH ST
10454,380,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2301,22,380 E 139TH ST
10454,428,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2283,120,428 E 139TH ST
10454,440,E 139TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2283,28,440 E 139TH ST
10454,507,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2284,62,507 E 139TH ST
10454,510,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,8,510 E 139TH ST
10454,511,E 139TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2267,1,511 E 139TH ST
10454,513,E 139TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2267,75,513 E 139TH ST
10454,518,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,10,518 E 139TH ST
10454,533,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2267,67,533 E 139TH ST
10454,537,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2267,65,537 E 139TH ST
10454,550,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2266,20,550 E 139TH ST
10454,574,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,8,574 E 139TH ST
10454,576,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,9,576 E 139TH ST
10454,597,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2552,61,597 E 139TH ST
10454,602,E 139TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2551,21,602 E 139TH ST
10454,607,E 139TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2552,55,607 E 139TH ST
10454,616,E 139TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2551,30,616 E 139TH ST
10454,430A,E 139TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),2283,121,430A E 139TH ST
10454,430B,E 139TH,ST,MULTIPLE,DWELLING,A,421-A,(16),2283,122,430B E 139TH ST
10454,313,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2315,20,313 E 140TH ST
10454,341,E 140TH,ST,MULTIPLE,DWELLING,B,ROOMING,HOUSE,2303,63,341 E 140TH ST
10454,401,E 140TH,ST,BRONX,MULTIPLE,DWELLING,A,J-51,2285,1,401 E 140TH ST
10454,441,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2285,70,441 E 140TH ST
10454,445,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,B,2285,69,445 E 140TH ST
10454,451,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2285,67,451 E 140TH ST
10454,455,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2285,66,455 E 140TH ST
10454,461,E 140TH,ST,60,BRONX,MULTIPLE,DWELLING,A,2285,64,461 E 140TH ST
